X,Y,OBJECTID,advisorySpeed,animals,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashDistance,crashFinancialYear,crashLocation1,crashLocation2,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,easting,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersectionMidblock,junctionType,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,northing,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,outdatedLocationDescription,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadCurvature,roadLane,roadMarkings,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1727991,6007531,102374,0,0,501815,0,0,0,1,0,North,20,2001,SH 1N,PILBROW HILL SUMMIT,Non-Injury Crash,Yes,2000,0,South,0,1727991,0,0,Hill Road,0,0,0,Midblock,Nil (Default),0,Overcast,81300,0,0,0,6007531,3,0,0,0,Current location,0,0,0,0,0,Northland Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,100,0,None,0,0,0,2,Whangarei District,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1750372,5424329,102375,0,0,576901,0,0,0,2,0,Null,0,2008,Z CPK PAK N SAVE,RONGOTAI/ONEPU,Non-Injury Crash,No,2008,0,West,0,1750372,0,0,Flat,0,0,0,Intersection,Nil (Default),0,Overcast,2178200,0,0,0,5424329,2,0,0,0,Current location,0,0,0,0,0,Wellington Region,Nil,Straight,Off road,0,Sealed,0,0,0,0,50,0,Null,0,0,0,47,Wellington City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1570711,5179915,102376,0,0,591500,0,0,0,1,0,Null,0,2018,CASHEL ST,CASHFIELDS ARCADE,Non-Injury Crash,No,2018,0,West,0,1570711,0,0,Flat,0,0,0,Intersection,T Junction,0,Dark,2651700,0,0,0,5179915,2,0,0,0,Current location,0,0,0,0,1,Canterbury Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,30,0,On,0,0,0,60,Christchurch City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1750529,5431196,102377,0,0,574500,0,0,0,3,0,North,1000,2009,SH 1N,AOTEA ON NBD,Minor Crash,Yes,2008,0,North,0,1750529,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Twilight,2093400,1,0,0,5431196,3,0,0,0,Current location,0,0,0,0,0,Wellington Region,Nil,Curved,1-way,0,Sealed,0,0,0,0,100,0,On,0,0,0,47,Wellington City,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1709072,5618948,102378,0,0,554115,0,0,0,1,0,North,25,2013,COUNTY DRIVE,GLOVER ROAD,Non-Injury Crash,No,2012,0,North,0,1709072,0,0,Flat,0,0,0,Midblock,Driveway,0,Overcast,1653902,0,0,0,5618948,2,0,0,0,Current location,0,1,0,0,0,Taranaki Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,1,0,0,35,South Taranaki District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1754041,5920361,102379,0,0,515301,0,0,0,1,0,South,310,2018,WEST END ROAD,JERVOIS ROAD,Non-Injury Crash,No,2017,0,East,0,1754041,0,1,Hill Road,0,0,0,Midblock,Nil (Default),0,Bright sun,426301,0,0,0,5920361,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,76,Auckland,Unknown,0,0,0,0,1,0,Urban,0,0,0,Fine,Null
1767708,5909430,102380,0,0,523112,0,0,0,1,0,South,5,2003,ARWEN PLACE,KERWYN AVENUE,Minor Crash,No,2003,0,South,0,1767708,0,0,Hill Road,0,0,0,Intersection,T Junction,0,Overcast,711600,2,0,0,5909430,1,0,0,0,Current location,0,0,1,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1756516,5927945,102381,0,0,507900,0,0,0,2,0,Null,0,2010,SHAKESPEARE ROAD,HPTL ACCESS,Minor Crash,No,2010,0,West,0,1756516,0,0,Flat,0,0,0,Intersection,Driveway,0,Twilight,304300,1,0,0,5927945,3,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1763869,5912651,102382,0,0,520500,0,0,0,1,0,Null,0,2014,MOUNT WELLINGTON HIGHWAY,MT WGTN OFF SBD,Non-Injury Crash,Yes,2014,0,North,0,1763869,0,0,Hill Road,0,0,0,Intersection,T Junction,0,Dark,637400,0,0,0,5912651,2,0,0,0,Current location,0,0,0,0,1,Auckland Region,Motorway ramp,Curved,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,76,Auckland,Traffic Signals,0,1,0,0,0,0,Urban,0,0,0,Light rain,Null
1764967,5914761,102383,0,0,520301,0,0,1,0,0,Null,0,2005,PANMURE ROUNDABOUT,JELLICOE ROAD,Non-Injury Crash,No,2005,0,North,0,1764967,0,0,Flat,0,0,0,Intersection,Roundabout,0,Overcast,628300,0,0,0,5914761,3,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Curved,1-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,76,Auckland,Give way,0,0,0,0,1,0,Urban,0,0,0,Fine,Null
1407379,4918235,102384,0,0,603602,0,0,0,2,0,Null,0,2008,DUNDAS ST,CLYDE ST,Minor Crash,No,2007,0,West,0,1407379,0,0,Hill Road,0,0,0,Intersection,Crossroads,0,Overcast,2869600,3,0,0,4918235,2,0,0,0,Current location,0,0,0,0,0,Otago Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,71,Dunedin City,Stop,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
2037758.593,5708424,102385,0,0,544500,0,0,0,1,0,North,10,2019,ORMOND ROAD,FITZHERBERT STREET,Minor Crash,No,2019,0,North,0,2037758,0,0,Flat,0,0,0,Intersection,Roundabout,0,Dark,1380800,2,0,0,5708423,2,0,0,0,Current location,0,1,0,0,0,Gisborne Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,28,Gisborne District,Give way,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1834639,5851286,102386,65,0,534603,0,0,0,1,0,North,400,2005,SH 26,RAWHITI ROAD N,Non-Injury Crash,Yes,2004,0,North,0,1834639,0,1,Flat,0,0,0,Midblock,Nil (Default),0,Overcast,1076900,0,0,0,5851286,2,0,0,0,Current location,0,0,0,0,0,Waikato Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,100,0,None,0,0,0,15,Matamata-Piako District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1750596,5918010,102387,0,0,514801,0,0,0,2,0,East,1500,2009,SH 16,ROSEBANK OBR,Minor Crash,Yes,2009,0,East,0,1750596,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Overcast,390401,1,0,0,5918010,3,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,1-way,0,Sealed,0,0,0,0,100,0,Off,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1757227,5920482,102388,0,0,514102,0,0,0,0,0,Null,0,2004,ALBERT ST,VICTORIA ST WEST,Minor Crash,No,2003,0,North,0,1757227,0,0,Flat,0,0,0,Intersection,Crossroads,0,Dark,433401,1,0,0,5920482,4,0,0,0,Current location,0,0,1,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,76,Auckland,Traffic Signals,0,0,0,0,0,0,Urban,1,0,0,Light rain,Null
1756419,5934581,102389,0,0,507200,0,0,0,0,0,North,90,2018,ROTHESAY BAY ROAD,SANDOWN ROAD,Fatal Crash,No,2018,0,North,0,1756419,1,0,Flat,0,0,0,Intersection,Nil (Default),0,Dark,158300,1,0,0,5934581,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,6,0,50,0,Off,0,0,0,76,Auckland,Unknown,0,0,0,0,0,0,Urban,1,0,0,Light rain,Frost
1775952,5577497,102390,0,0,557900,0,0,0,2,0,Null,0,2013,PORTAL ST,ANZAC PARADE,Non-Injury Crash,Yes,2012,0,West,0,1775952,0,0,Flat,0,Christmas New Year,0,Intersection,T Junction,0,Overcast,1695500,0,0,0,5577497,2,0,0,0,Current location,0,0,0,0,0,Manawatu-Wanganui Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,37,Whanganui District,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1753967,5926856,102391,0,0,508610,0,0,0,1,0,Null,0,2007,CORONATION ROAD,ARCHERS ROAD,Non-Injury Crash,No,2007,0,North,0,1753967,0,0,Flat,0,0,0,Intersection,Y Junction,0,Bright sun,205201,0,0,0,5926856,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,76,Auckland,Stop,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1719335,6045478,102392,0,0,503100,0,0,0,2,0,Null,0,2002,WALTON ST,RAILWAY ROAD,Non-Injury Crash,No,2001,0,West,0,1719335,0,0,Flat,0,0,0,Intersection,Crossroads,0,Overcast,100400,0,0,0,6045478,4,0,0,0,Current location,0,0,0,0,0,Northland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,2,Whangarei District,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1758142,5920582,102393,0,0,514103,0,0,0,1,0,Null,0,2015,BEACH ROAD,MAHUHU CRESCENT,Non-Injury Crash,No,2015,0,South,0,1758142,0,0,Flat,0,Christmas New Year,0,Intersection,T Junction,0,Dark,438302,0,0,0,5920582,5,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,76,Auckland,Give way,0,0,0,0,0,0,Urban,1,0,0,Light rain,Null
1752295,5947626,102394,0,0,505808,0,0,0,2,0,West,100,2014,BAY ST,LAURIE ST,Non-Injury Crash,No,2014,0,East,0,1752295,0,0,Flat,0,Queens Birthday,0,Midblock,Nil (Default),0,Bright sun,173117,0,0,0,5947626,2,0,0,0,Current location,0,1,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1801481.757,5817375,102395,0,0,530000,0,0,0,0,0,North,120,2019,YEATS CRESCENT,MARSHALL STREET,Non-Injury Crash,No,2019,0,North,0,1801481,0,1,Flat,0,0,0,Midblock,Nil (Default),0,Dark,864400,0,0,0,5817374,2,0,0,0,Current location,0,0,0,0,1,Waikato Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,On,1,0,0,16,Hamilton City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1404542,4914376,102396,0,0,604210,0,0,0,2,0,South,25,2006,PLAYFAIR ST,SOUTH ROAD,Non-Injury Crash,No,2006,0,South,0,1404542,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,2912701,0,0,0,4914376,2,0,0,0,Current location,0,1,0,0,0,Otago Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,71,Dunedin City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1567090,5205561,102397,0,0,586306,0,0,0,2,0,South,60,2006,Z CPK NEW WORLD,BLACKETT ST,Non-Injury Crash,No,2006,0,West,0,1567090,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Overcast,2443600,0,0,0,5205561,0,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Straight,Off road,0,Sealed,0,0,0,0,30,0,Null,0,0,0,59,Waimakariri District,Unknown,0,0,0,0,1,0,Urban,0,0,0,Fine,Null
1755337,5921905,102398,0,0,515202,0,0,0,1,0,North,10,2002,SH 1N,CURRAN ON NBD,Non-Injury Crash,Yes,2002,0,North,0,1755337,0,0,Flat,1,0,0,Midblock,Y Junction,0,Dark,423600,0,0,0,5921905,8,0,0,0,Current location,0,0,0,0,0,Auckland Region,Bridge,Curved,2-way,0,Sealed,0,0,0,0,80,0,On,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1595601,5159024,102399,0,0,596901,0,0,0,0,0,East,3000,2012,SUMMIT ROAD,PIGEON BAY ROAD,Non-Injury Crash,No,2011,0,West,0,1595601,0,0,Hill Road,0,0,0,Midblock,Nil (Default),0,Bright sun,2714200,0,0,0,5159024,2,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,60,Christchurch City,Unknown,0,0,0,0,2,0,Open,0,0,0,Fine,Null
1771272,5898072,102400,0,0,523912,0,0,1,1,0,Null,0,2005,GREAT SOUTH ROAD,THE FURLONG,Non-Injury Crash,No,2005,0,South,0,1771272,0,0,Flat,0,0,0,Intersection,Multileg,0,Overcast,767705,0,0,0,5898072,4,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,76,Auckland,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1745749,5920240,102401,0,0,513301,0,0,0,2,0,West,5,2004,CENTRAL PARK DRIVE,COLLARD PLACE,Non-Injury Crash,No,2003,0,East,0,1745749,0,0,Flat,0,0,0,Intersection,Driveway,0,Bright sun,230301,0,0,0,5920240,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1293917,5042316,102402,0,0,608800,0,0,0,3,0,North,15,2012,CARDRONA VALLEY ROAD,GOLF COURSE ROAD,Non-Injury Crash,No,2011,0,North,0,1293917,0,0,Hill Road,0,0,0,Intersection,Nil (Default),0,Twilight,3036817,0,0,0,5042316,2,0,0,0,Current location,0,0,0,0,0,Otago Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,None,0,0,0,70,Queenstown-Lakes District,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1769879,5899276,102403,0,0,523920,0,0,0,0,0,South,20,2016,SH 1N,TAKANINI ON NBD,Minor Crash,Yes,2015,0,North,0,1769879,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,767922,2,0,0,5899276,4,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,1-way,0,Sealed,0,0,0,0,100,0,Null,1,0,0,76,Auckland,Unknown,0,0,0,0,1,0,Open,0,0,0,Fine,Null
1719521,6073552,102404,45,0,501814,0,0,0,1,1,North,1800,2017,RUSSELL ROAD,MATHESON ROAD,Minor Crash,No,2016,0,West,0,1719521,0,0,Flat,0,Christmas New Year,0,Midblock,Nil (Default),0,Bright sun,59700,1,0,0,6073552,2,0,0,0,Current location,0,0,0,0,0,Northland Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,2,Whangarei District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1664477,5428343,102405,0,0,580200,0,0,0,1,0,East,740,2010,SH 6,MAHAKIPAWA ROAD,Non-Injury Crash,Yes,2009,0,West,0,1664477,0,0,Flat,0,0,0,Midblock,Nil (Default),1,Dark,2283300,0,0,0,5428343,2,0,0,0,Current location,1,0,0,0,0,Marlborough Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,None,0,0,0,53,Marlborough District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1751432,5433989,102406,0,0,574100,0,0,0,1,0,East,210,2016,DOMINION PARK ST,TARAWERA ROAD,Non-Injury Crash,No,2015,0,West,0,1751432,0,0,Hill Road,0,0,0,Midblock,Nil (Default),0,Dark,2084600,0,0,0,5433989,1,0,0,0,Current location,0,0,0,0,0,Wellington Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,47,Wellington City,Nil,0,0,0,1,0,0,Urban,0,0,0,Fine,Null
1771691,5912949,102407,0,0,523106,0,0,0,0,0,East,20,2009,WHITFORD ROAD,MEADOWLAND DRIVE,Minor Crash,No,2008,0,North,0,1771691,0,0,Hill Road,0,0,0,Intersection,Driveway,0,Twilight,711114,2,0,0,5912949,2,0,0,0,Current location,0,0,1,0,0,Auckland Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1884754,5774185,102408,0,0,540410,0,0,0,2,0,North,50,2017,AMOHIA ST,HAUPAPA ST,Non-Injury Crash,No,2016,0,North,0,1884754,0,0,Flat,0,0,0,Intersection,Nil (Default),0,Bright sun,1233200,0,0,0,5774185,2,0,0,0,Current location,0,0,0,0,0,Bay of Plenty Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,24,Rotorua District,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1816446,5804320,102409,0,0,527502,0,0,0,2,0,Null,0,2014,GREY ST,KING ST,Non-Injury Crash,No,2014,0,North,0,1816446,0,0,Flat,0,0,0,Intersection,Crossroads,0,Overcast,963300,0,0,0,5804320,2,0,0,0,Current location,0,0,0,0,0,Waikato Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,17,Waipa District,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1756979,5444216,102410,0,0,571300,0,0,0,0,0,West,90,2004,WARSPITE AVENUE,FLORA ST,Non-Injury Crash,No,2003,0,North,0,1756979,0,1,Hill Road,0,0,0,Intersection,Nil (Default),0,Bright sun,2063900,0,0,0,5444216,2,0,0,0,Current location,0,0,0,1,0,Wellington Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,44,Porirua City,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1572679,5183607,102411,0,0,592702,0,0,0,2,0,North,100,2013,MARSHLAND ROAD,JOY ST,Minor Crash,No,2012,0,North,0,1572679,0,1,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,2596502,1,0,0,5183607,2,0,0,0,Current location,0,1,0,0,0,Canterbury Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1754732,5915600,102412,0,0,517702,0,0,0,1,0,North,20,2008,SANDRINGHAM ROAD,LAMBETH ROAD,Non-Injury Crash,No,2007,0,North,0,1754732,0,0,Flat,0,0,0,Intersection,Nil (Default),0,Bright sun,541600,0,0,0,5915600,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1719580,6050469,102413,0,0,502201,0,0,0,2,0,West,70,2008,PARAMOUNT PARADE,MANAPOURI ST,Non-Injury Crash,No,2007,0,West,0,1719580,0,0,Flat,0,Labour Weekend,0,Midblock,Driveway,0,Overcast,86105,0,0,0,6050469,2,0,0,0,Current location,0,0,0,0,0,Northland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,2,Whangarei District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1889902,5775068,102414,0,0,538742,0,0,0,1,0,North,220,2011,SH 30,POHUTUKAWA DRIVE,Non-Injury Crash,Yes,2011,0,North,0,1889902,0,0,Flat,0,0,0,Midblock,Driveway,0,Bright sun,1256700,0,0,0,5775068,2,0,0,0,Current location,0,0,0,0,0,Bay of Plenty Region,Nil,Straight,1-way,0,Sealed,0,0,0,0,70,0,Off,1,0,0,24,Rotorua District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1245272,4845942,102415,0,0,611800,0,0,0,1,0,South,50,2004,CHESNEY ST,STIRRAT ST,Non-Injury Crash,No,2004,0,North,1,1245272,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Dark,3153200,0,0,0,4845942,2,0,0,0,Current location,0,0,0,0,0,Southland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,70,0,None,0,0,0,75,Invercargill City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1880953,5829402,102416,0,0,536810,0,0,0,1,0,Null,0,2007,MAUNGANUI ROAD,SALISBURY AVENUE,Minor Crash,No,2007,0,South,0,1880953,0,0,Flat,0,0,0,Intersection,Roundabout,0,Bright sun,1195200,1,1,0,5829402,2,0,0,0,Current location,0,0,0,0,0,Bay of Plenty Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,23,Tauranga City,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1885127,5772421,102417,0,0,540600,0,0,0,1,0,North,10,2006,FENTON ST,MARGUERITA ST,Minor Crash,No,2006,0,West,0,1885127,0,0,Flat,0,0,0,Intersection,Driveway,0,Dark,1243100,1,0,0,5772421,2,0,0,0,Current location,0,0,1,0,0,Bay of Plenty Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,60,0,On,0,0,0,24,Rotorua District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1761028,5915133,102418,0,0,520201,0,0,0,3,0,South,30,2013,SH 1N,TE COMA ON SBD,Minor Crash,Yes,2012,0,South,0,1761028,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Overcast,613500,1,0,0,5915133,3,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,1-way,0,Sealed,0,0,0,0,100,0,Off,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1763695,5908892,102419,0,0,521901,0,0,0,1,0,Null,0,2002,MANGERE ROAD,WALMSLEY ROAD,Non-Injury Crash,No,2002,0,East,0,1763695,0,0,Flat,0,0,0,Intersection,T Junction,0,Bright sun,785400,0,0,0,5908892,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,76,Auckland,Traffic Signals,0,0,0,0,1,0,Urban,0,0,0,Fine,Null
1571370,5180041,102420,0,0,591700,0,0,0,1,0,Null,0,2018,BARBADOES ST,HEREFORD ST,Non-Injury Crash,No,2018,0,South,0,1571370,0,0,Flat,0,0,0,Intersection,Crossroads,0,Overcast,2658000,0,0,0,5180041,2,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Straight,1-way,0,Sealed,0,0,0,0,50,0,Null,1,0,0,60,Christchurch City,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1797857,5818709,102421,0,0,528403,0,0,0,2,0,Null,0,2012,TE RAPA ROAD,BRYANT ROAD,Non-Injury Crash,No,2012,0,South,0,1797857,0,0,Flat,0,Easter,0,Intersection,Roundabout,0,Bright sun,907800,0,0,0,5818709,2,0,0,0,Current location,0,0,0,0,0,Waikato Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,60,0,Null,0,0,0,16,Hamilton City,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1705183,5662706,102422,0,0,552702,0,0,0,0,0,West,610,2017,SH 3,DURHAM ROAD UPPER,Serious Crash,Yes,2016,0,North,0,1705183,0,0,Flat,0,0,0,Intersection,Nil (Default),0,Bright sun,1607800,0,0,2,5662706,2,0,0,0,Current location,0,0,0,0,0,Taranaki Region,Bridge,Straight,2-way,0,Sealed,0,0,1,0,100,0,Null,0,0,0,33,New Plymouth District,Unknown,0,0,0,0,0,0,Open,2,0,0,Fine,Null
1764218,5917474,102423,0,0,517201,0,0,0,2,0,East,10,2001,ST JOHNS ROAD,COLLEGE ROAD,Non-Injury Crash,No,2001,0,West,0,1764218,0,0,Flat,0,0,0,Midblock,Roundabout,0,Overcast,464900,0,0,0,5917474,3,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,0,Null,Null
1769076,5443107,102424,0,0,567800,0,0,0,1,0,West,40,2002,FERGUSSON DRIVE,STREAM GROVE,Non-Injury Crash,No,2001,0,West,0,1769076,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Overcast,1896400,0,0,0,5443107,2,0,0,0,Current location,0,0,0,0,0,Wellington Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,45,Upper Hutt City,Nil,0,0,0,0,0,0,Urban,1,0,0,Light rain,Null
1447232,5016624,102425,0,0,600826,0,0,0,1,0,North,630,2008,SH 1S,HILDERTHORPE ROAD,Non-Injury Crash,Yes,2008,0,North,0,1447232,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,2827201,0,0,0,5016624,2,0,0,0,Current location,0,0,0,0,0,Otago Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,68,Waitaki District,Unknown,0,0,0,1,0,0,Open,0,0,0,Fine,Null
1570419,5179151,102426,0,0,594600,0,0,0,3,0,East,20,2015,MOORHOUSE AVENUE,DURHAM ST,Non-Injury Crash,No,2014,0,West,0,1570419,0,0,Flat,0,0,0,Intersection,Crossroads,0,Bright sun,2616200,0,0,0,5179151,6,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,60,Christchurch City,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
2025353,5690684,102427,45,0,544002,0,0,0,0,0,North,800,2001,SH 2,MARAETAHA ROAD,Non-Injury Crash,Yes,2001,0,South,0,2025353,0,0,Hill Road,0,0,0,Midblock,Nil (Default),0,Bright sun,1365600,0,0,0,5690684,2,0,0,0,Current location,0,0,0,0,0,Gisborne Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,28,Gisborne District,Nil,0,0,0,0,1,0,Open,0,0,0,Fine,Null
1841734,5534009,102428,0,0,550200,0,0,0,1,0,North,900,2015,SADDLE ROAD,HOPE ROAD,Non-Injury Crash,No,2015,0,North,1,1841734,0,1,Hill Road,0,0,0,Midblock,Nil (Default),0,Overcast,1543600,0,0,0,5534009,2,0,0,0,Current location,0,0,0,0,0,Manawatu-Wanganui Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,41,Tararua District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1775520,5897945,102429,0,0,523813,0,0,0,1,0,Null,0,2019,HEARD ROAD,PAPAKURA-CLEVEDON ROAD,Non-Injury Crash,No,2018,0,North,0,1775520,0,0,Hill Road,0,0,0,Intersection,T Junction,0,Overcast,761601,0,0,0,5897945,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,76,Auckland,Give way,0,0,0,0,0,0,Open,1,0,0,Mist or Fog,Null
